job_title,salary
AI Architect,605371.9 to 611859.5
AI Architect,287479.34 to 293966.94
Infrastructure Engineer,99338.84 to 105826.45
Data Manager,15000.0 to 21487.6
AI Data Scientist,27975.21 to 34462.81
Data Scientist Lead,73388.43 to 79876.03
Actuarial Analyst,125289.26 to 131776.86
Actuarial Analyst,112314.05 to 118801.65
Quantitative Researcher,66900.83 to 73388.43
DevOps Engineer,235578.51 to 242066.12
Robotics Engineer,151239.67 to 157727.27
Robotics Engineer,73388.43 to 79876.03
Machine Learning Developer,66900.83 to 73388.43
Data Visualization Engineer,53925.62 to 60413.22
Machine Vision Engineer,92851.24 to 99338.84
Machine Vision Engineer,60413.22 to 66900.83
Technical Specialist,118801.65 to 125289.26
Data Integration Engineer,164214.88 to 170702.48
Data Analytics Associate,53925.62 to 60413.22
Data Analytics Associate,40950.41 to 47438.02
Data Visualization Analyst,151239.67 to 157727.27
Business Intelligence Analyst,151239.67 to 157727.27
Data Governance Engineer,151239.67 to 157727.27
Data Governance Engineer,112314.05 to 118801.65
Machine Learning Model Engineer,209628.1 to 216115.7
Machine Learning Model Engineer,138264.46 to 144752.07
Platform Engineer,242066.12 to 248553.72
Engineering Manager,86363.64 to 92851.24
Data Visualization Analyst,47438.02 to 53925.62
Business Intelligence Analyst,203140.5 to 209628.1
Analytics Engineer,280991.74 to 287479.34
Data Visualization Specialist,86363.64 to 92851.24
Machine Learning Researcher,235578.51 to 242066.12
Marketing Analyst,105826.45 to 112314.05
Marketing Analyst,86363.64 to 92851.24
AI Engineering Manager,86363.64 to 92851.24
Data Scientist,391280.99 to 397768.6
Data Product Manager,410743.8 to 417231.4
Security Engineer,170702.48 to 177190.08
Consultant,268016.53 to 274504.13
Computer Vision Engineer,66900.83 to 73388.43
Associate,15000.0 to 21487.6
Machine Learning Model Engineer,274504.13 to 280991.74
Machine Learning Model Engineer,229090.91 to 235578.51
Data Quality Lead,60413.22 to 66900.83
Data Analytics Lead,209628.1 to 216115.7
Machine Learning Researcher,92851.24 to 99338.84
Full Stack Engineer,274504.13 to 280991.74
BI Developer,177190.08 to 183677.69
AI Developer,332892.56 to 339380.17
Business Intelligence Lead,170702.48 to 177190.08
Data Product Manager,60413.22 to 66900.83
AI Lead,164214.88 to 170702.48
AI Lead,105826.45 to 112314.05
Data Scientist,482107.44 to 488595.04
Engineer,605371.9 to 611859.5
Business Intelligence Specialist,177190.08 to 183677.69
Data Management Manager,92851.24 to 99338.84
Data Management Manager,73388.43 to 79876.03
DevOps Engineer,47438.02 to 53925.62
Head of Data,118801.65 to 125289.26
Head of Data,53925.62 to 60413.22
Infrastructure Engineer,157727.27 to 164214.88
Full Stack Engineer,79876.03 to 86363.64
Prompt Engineer,105826.45 to 112314.05
Data Operations Associate,86363.64 to 92851.24
Data Operations Associate,53925.62 to 60413.22
Technical Lead,365330.58 to 371818.18
Python Developer,125289.26 to 131776.86
Applied Scientist,274504.13 to 280991.74
Data Operations Associate,92851.24 to 99338.84
Python Developer,86363.64 to 92851.24
Software Engineer,15000.0 to 21487.6
Applied Scientist,15000.0 to 21487.6
Solutions Engineer,157727.27 to 164214.88
Platform Engineer,268016.53 to 274504.13
Machine Learning Architect,177190.08 to 183677.69
Machine Learning Architect,125289.26 to 131776.86
Data Governance Engineer,138264.46 to 144752.07
Data Governance Engineer,99338.84 to 105826.45
Business Intelligence,60413.22 to 66900.83
Data Integration Engineer,112314.05 to 118801.65
ML Infrastructure Engineer,293966.94 to 300454.55
ML Infrastructure Engineer,125289.26 to 131776.86
Business Intelligence Engineer,268016.53 to 274504.13
Data Visualization Engineer,287479.34 to 293966.94
BI Developer,34462.81 to 40950.41
Cloud Engineer,209628.1 to 216115.7
Systems Engineer,326404.96 to 332892.56
Consultant,222603.31 to 229090.91
Software Developer,495082.64 to 501570.25
Data Architect,313429.75 to 319917.36
Head of Data,521033.06 to 527520.66
Data Specialist,287479.34 to 293966.94
Decision Scientist,261528.93 to 268016.53
Data Visualization Analyst,144752.07 to 151239.67
Data Visualization Analyst,99338.84 to 105826.45
Data Quality Analyst,125289.26 to 131776.86
Data Modeler,280991.74 to 287479.34
Data Modeler,170702.48 to 177190.08
Data Modeler,229090.91 to 235578.51
Site Reliability Engineer,417231.4 to 423719.01
Platform Engineer,462644.63 to 469132.23
Platform Engineer,384793.39 to 391280.99
Data Integration Developer,86363.64 to 92851.24
Data Integration Developer,60413.22 to 66900.83
AI Solution Architect,203140.5 to 209628.1
AI Solution Architect,144752.07 to 151239.67
Data Team Lead,183677.69 to 190165.29
Data Team Lead,99338.84 to 105826.45
BI Analyst,183677.69 to 190165.29
Data Operations Analyst,131776.86 to 138264.46
AI Specialist,177190.08 to 183677.69
ML Infrastructure Engineer,637809.92 to 644297.52
Research Scientist,508057.85 to 514545.45
Research Engineer,482107.44 to 488595.04
Engineer,624834.71 to 631322.31
Research Engineer,637809.92 to 644297.52
Research Engineer,287479.34 to 293966.94
Software Engineer,456157.02 to 462644.63
Research Scientist,637809.92 to 644297.52
Research Scientist,624834.71 to 631322.31
Engineering Manager,624834.71 to 631322.31
Security Engineer,404256.2 to 410743.8
Security Engineer,319917.36 to 326404.96
Artificial Intelligence Engineer,34462.81 to 40950.41
Artificial Intelligence Engineer,21487.6 to 27975.21
Engineering Manager,495082.64 to 501570.25
AI Researcher,248553.72 to 255041.32
AI Researcher,170702.48 to 177190.08
Director of Machine Learning,196652.89 to 203140.5
Data Engineer,384793.39 to 391280.99
Software Developer,261528.93 to 268016.53
Fullstack Engineer,196652.89 to 203140.5
Fullstack Engineer,157727.27 to 164214.88
Marketing Analytics Manager,125289.26 to 131776.86
Marketing Analytics Manager,73388.43 to 79876.03
Fullstack Engineer,229090.91 to 235578.51
Site Reliability Engineer,462644.63 to 469132.23
Research Engineer,365330.58 to 371818.18
Full Stack Engineer,365330.58 to 371818.18
Applied AI ML Lead,319917.36 to 326404.96
Applied AI ML Lead,255041.32 to 261528.93
Data Analyst,287479.34 to 293966.94
BI Analyst,144752.07 to 151239.67
Data Management Lead,99338.84 to 105826.45
MLOps Engineer,216115.7 to 222603.31
Head of Data,131776.86 to 138264.46
Business Intelligence Manager,164214.88 to 170702.48
Security Engineer,248553.72 to 255041.32
Head of Data,255041.32 to 261528.93
Data Strategy Manager,190165.29 to 196652.89
Data Strategy Manager,99338.84 to 105826.45
Data Governance Specialist,144752.07 to 151239.67
Data Governance Specialist,170702.48 to 177190.08
Data Governance Specialist,118801.65 to 125289.26
Data Analytics Specialist,118801.65 to 125289.26
Business Intelligence,164214.88 to 170702.48
Machine Learning Manager,209628.1 to 216115.7
Product Analyst,203140.5 to 209628.1
ML Infrastructure Engineer,216115.7 to 222603.31
ML Infrastructure Engineer,151239.67 to 157727.27
Data Analyst,404256.2 to 410743.8
Data Analytics Consultant,157727.27 to 164214.88
Machine Learning Manager,293966.94 to 300454.55
Machine Learning Manager,144752.07 to 151239.67
Director of Machine Learning,319917.36 to 326404.96
AI Developer,229090.91 to 235578.51
Data Product Analyst,164214.88 to 170702.48
Data Product Analyst,99338.84 to 105826.45
Business Intelligence,183677.69 to 190165.29
Data Governance Engineer,229090.91 to 235578.51
Data Governance Engineer,131776.86 to 138264.46
Data Integration Developer,170702.48 to 177190.08
Data Integration Developer,99338.84 to 105826.45
Product Analyst,261528.93 to 268016.53
Software Developer,242066.12 to 248553.72
Data Analytics Specialist,105826.45 to 112314.05
Research Engineer,410743.8 to 417231.4
Full Stack Developer,280991.74 to 287479.34
Security Engineer,222603.31 to 229090.91
Quantitative Researcher,99338.84 to 105826.45
Data Strategy Lead,183677.69 to 190165.29
Data Strategy Lead,105826.45 to 112314.05
Artificial Intelligence Engineer,209628.1 to 216115.7
Artificial Intelligence Engineer,118801.65 to 125289.26
Data Quality Manager,73388.43 to 79876.03
Data Quality Manager,40950.41 to 47438.02
Robotics Engineer,417231.4 to 423719.01
Robotics Engineer,216115.7 to 222603.31
Elasticsearch Administrator,131776.86 to 138264.46
Elasticsearch Administrator,53925.62 to 60413.22
Data Integration Developer,196652.89 to 203140.5
Data Integration Developer,118801.65 to 125289.26
Data Visualization Developer,60413.22 to 66900.83
Computer Vision Engineer,255041.32 to 261528.93
Machine Learning Infrastructure Engineer,164214.88 to 170702.48
Machine Learning Infrastructure Engineer,125289.26 to 131776.86
Machine Learning Platform Engineer,287479.34 to 293966.94
Machine Learning Platform Engineer,183677.69 to 190165.29
Applied Scientist,300454.55 to 306942.15
Security Engineer,203140.5 to 209628.1
Security Engineer,92851.24 to 99338.84
Data Quality Specialist,131776.86 to 138264.46
People Data Analyst,40950.41 to 47438.02
AI Researcher,196652.89 to 203140.5
AI Researcher,34462.81 to 40950.41
Data Integration Engineer,105826.45 to 112314.05
Machine Learning Infrastructure Engineer,222603.31 to 229090.91
Machine Learning Infrastructure Engineer,170702.48 to 177190.08
Computer Vision Engineer,92851.24 to 99338.84
Prompt Engineer,495082.64 to 501570.25
Prompt Engineer,99338.84 to 105826.45
Data Operations Engineer,242066.12 to 248553.72
Data Operations Engineer,138264.46 to 144752.07
Machine Learning Architect,391280.99 to 397768.6
Machine Learning Architect,196652.89 to 203140.5
Product Manager,397768.6 to 404256.2
Business Intelligence,255041.32 to 261528.93
Data Integrity Analyst,164214.88 to 170702.48
AI Product Manager,255041.32 to 261528.93
AI Product Manager,112314.05 to 118801.65
Fullstack Engineer,105826.45 to 112314.05
Data Visualization Specialist,138264.46 to 144752.07
Data Visualization Specialist,125289.26 to 131776.86
Computational Biologist,203140.5 to 209628.1
Data Scientist,456157.02 to 462644.63
Software Development Engineer,352355.37 to 358842.98
Engineering Manager,352355.37 to 358842.98
Data Governance Lead,157727.27 to 164214.88
Data Scientist,495082.64 to 501570.25
Frontend Engineer,274504.13 to 280991.74
Frontend Engineer,125289.26 to 131776.86
Computer Vision Engineer,229090.91 to 235578.51
Cloud Database Administrator,164214.88 to 170702.48
Cloud Database Administrator,138264.46 to 144752.07
Machine Learning Architect,151239.67 to 157727.27
Machine Learning Scientist,280991.74 to 287479.34
NLP Engineer,196652.89 to 203140.5
NLP Engineer,144752.07 to 151239.67
AI Researcher,345867.77 to 352355.37
AI Researcher,209628.1 to 216115.7
AI Researcher,144752.07 to 151239.67
Head of Data,397768.6 to 404256.2
Data Operations Specialist,177190.08 to 183677.69
Data Operations Specialist,144752.07 to 151239.67
Data Strategist,183677.69 to 190165.29
Data Strategist,138264.46 to 144752.07
Data Strategist,105826.45 to 112314.05
Data Engineer,391280.99 to 397768.6
Site Reliability Engineer,313429.75 to 319917.36
Product Manager,495082.64 to 501570.25
Fullstack Engineer,248553.72 to 255041.32
Fullstack Engineer,118801.65 to 125289.26
Site Reliability Engineer,365330.58 to 371818.18
Solutions Engineer,190165.29 to 196652.89
Backend Engineer,274504.13 to 280991.74
Lead Engineer,352355.37 to 358842.98
Lead Engineer,92851.24 to 99338.84
AI Research Scientist,131776.86 to 138264.46
ML Infrastructure Engineer,261528.93 to 268016.53
ML Infrastructure Engineer,138264.46 to 144752.07
Applied Scientist,352355.37 to 358842.98
ETL Developer,105826.45 to 112314.05
Data Strategist,144752.07 to 151239.67
Prompt Engineer,131776.86 to 138264.46
Applied Scientist,358842.98 to 365330.58
Frontend Engineer,255041.32 to 261528.93
Frontend Engineer,131776.86 to 138264.46
Software Engineer,689710.74 to 696198.35
Software Development Engineer,384793.39 to 391280.99
Software Development Engineer,404256.2 to 410743.8
Machine Learning Scientist,352355.37 to 358842.98
Machine Learning Scientist,190165.29 to 196652.89
Machine Learning Scientist,235578.51 to 242066.12
Machine Learning Engineer,527520.66 to 534008.26
Head of Data,371818.18 to 378305.79
DevOps Engineer,261528.93 to 268016.53
Business Analyst,306942.15 to 313429.75
Site Reliability Engineer,319917.36 to 326404.96
MLOps Engineer,261528.93 to 268016.53
Software Engineer,501570.25 to 508057.85
Frontend Engineer,209628.1 to 216115.7
AI Solution Architect,280991.74 to 287479.34
AI Solution Architect,138264.46 to 144752.07
Python Developer,144752.07 to 151239.67
Machine Learning Quality Engineer,229090.91 to 235578.51
Machine Learning Quality Engineer,131776.86 to 138264.46
Machine Learning Quality Engineer,164214.88 to 170702.48
Machine Learning Quality Engineer,105826.45 to 112314.05
MLOps Engineer,280991.74 to 287479.34
MLOps Engineer,125289.26 to 131776.86
Technical Lead,203140.5 to 209628.1
Platform Engineer,40950.41 to 47438.02
Data Management Lead,66900.83 to 73388.43
Robotics Engineer,92851.24 to 99338.84
Robotics Engineer,60413.22 to 66900.83
Business Intelligence,53925.62 to 60413.22
Technical Lead,255041.32 to 261528.93
Data Analyst,436694.21 to 443181.82
Software Development Engineer,15000.0 to 21487.6
BI Analyst,196652.89 to 203140.5
Data Quality Analyst,203140.5 to 209628.1
DevOps Engineer,66900.83 to 73388.43
Data Operations Analyst,40950.41 to 47438.02
SAS Developer,203140.5 to 209628.1
SAS Developer,86363.64 to 92851.24
ETL Developer,209628.1 to 216115.7
Business Intelligence,79876.03 to 86363.64
Data Strategist,248553.72 to 255041.32
Statistical Programmer,222603.31 to 229090.91
Data Analytics Specialist,138264.46 to 144752.07
Data Analytics Manager,53925.62 to 60413.22
Data Quality Manager,66900.83 to 73388.43
Data Quality Manager,60413.22 to 66900.83
Data Visualization Specialist,79876.03 to 86363.64
Head of Data,482107.44 to 488595.04
Robotics Engineer,118801.65 to 125289.26
Full Stack Engineer,229090.91 to 235578.51
Data Management Lead,47438.02 to 53925.62
Backend Engineer,306942.15 to 313429.75
AI Specialist,300454.55 to 306942.15
AI Scientist,216115.7 to 222603.31
AI Researcher,73388.43 to 79876.03
Frontend Engineer,164214.88 to 170702.48
Data Analytics Lead,131776.86 to 138264.46
Solutions Architect,99338.84 to 105826.45
Robotics Engineer,255041.32 to 261528.93
Robotics Engineer,138264.46 to 144752.07
Data Analytics Manager,242066.12 to 248553.72
Data Analytics Team Lead,177190.08 to 183677.69
Data Analytics Team Lead,157727.27 to 164214.88
Site Reliability Engineer,229090.91 to 235578.51
AI Specialist,274504.13 to 280991.74
Backend Engineer,332892.56 to 339380.17
Data Architect,352355.37 to 358842.98
Data Quality Manager,144752.07 to 151239.67
Data Quality Manager,118801.65 to 125289.26
Research Analyst,345867.77 to 352355.37
Research Analyst,255041.32 to 261528.93
Machine Learning Platform Engineer,293966.94 to 300454.55
Data Analytics Manager,203140.5 to 209628.1
Data Scientist,748099.17 to 754586.78
Data Governance Specialist,177190.08 to 183677.69
Statistical Programmer,255041.32 to 261528.93
Statistical Programmer,164214.88 to 170702.48
Head of AI,293966.94 to 300454.55
Data Governance Engineer,144752.07 to 151239.67
Head of AI,287479.34 to 293966.94
Head of AI,229090.91 to 235578.51
Machine Learning Manager,319917.36 to 326404.96
Machine Learning Manager,157727.27 to 164214.88
Machine Learning Manager,274504.13 to 280991.74
Machine Learning Manager,131776.86 to 138264.46
AI Architect,417231.4 to 423719.01
ML Infrastructure Engineer,280991.74 to 287479.34
MLOps Engineer,313429.75 to 319917.36
Business Intelligence Developer,34462.81 to 40950.41
Research Analyst,177190.08 to 183677.69
Data Governance Engineer,358842.98 to 365330.58
Data Governance Engineer,196652.89 to 203140.5
Data Quality Manager,183677.69 to 190165.29
Data Quality Manager,105826.45 to 112314.05
Data Visualization Specialist,164214.88 to 170702.48
Data Quality Engineer,105826.45 to 112314.05
Machine Learning Platform Engineer,216115.7 to 222603.31
Machine Learning Platform Engineer,144752.07 to 151239.67
Bear Robotics,209628.1 to 216115.7
Bear Robotics,118801.65 to 125289.26
Data Operations Engineer,73388.43 to 79876.03
AI Architect,92851.24 to 99338.84
Insight Analyst,99338.84 to 105826.45
Robotics Engineer,164214.88 to 170702.48
Data Team Lead,157727.27 to 164214.88
Data Analytics Lead,164214.88 to 170702.48
Machine Learning Platform Engineer,280991.74 to 287479.34
Data Product Owner,248553.72 to 255041.32
Data Visualization Analyst,164214.88 to 170702.48
Machine Learning Modeler,242066.12 to 248553.72
Machine Learning Modeler,138264.46 to 144752.07
Machine Learning Quality Engineer,183677.69 to 190165.29
Computer Vision Engineer,332892.56 to 339380.17
Data Governance Specialist,99338.84 to 105826.45
Data Governance Specialist,196652.89 to 203140.5
Data Governance Specialist,125289.26 to 131776.86
Data Governance Analyst,183677.69 to 190165.29
Data Integration Coordinator,66900.83 to 73388.43
Data Integration Coordinator,60413.22 to 66900.83
Data Integration Analyst,131776.86 to 138264.46
AI Researcher,242066.12 to 248553.72
AI Programmer,274504.13 to 280991.74
AI Programmer,183677.69 to 190165.29
AI Engineer,280991.74 to 287479.34
AI Solution Architect,131776.86 to 138264.46
Data Manager,235578.51 to 242066.12
BI Analyst,105826.45 to 112314.05
Data Operations Manager,229090.91 to 235578.51
Data Operations Manager,144752.07 to 151239.67
Data Developer,229090.91 to 235578.51
Machine Learning Researcher,118801.65 to 125289.26
Cloud Database Engineer,229090.91 to 235578.51
Computer Vision Engineer,170702.48 to 177190.08
Data Integration Engineer,131776.86 to 138264.46
Software Engineer,696198.35 to 702685.95
Business Intelligence Developer,203140.5 to 209628.1
ETL Developer,151239.67 to 157727.27
ETL Developer,131776.86 to 138264.46
Business Intelligence,203140.5 to 209628.1
Machine Learning Researcher,229090.91 to 235578.51
Business Intelligence,268016.53 to 274504.13
Machine Learning Specialist,157727.27 to 164214.88
Data Management Specialist,157727.27 to 164214.88
NLP Engineer,164214.88 to 170702.48
NLP Engineer,86363.64 to 92851.24
Data Analytics Lead,216115.7 to 222603.31
Data Analytics Lead,92851.24 to 99338.84
Business Intelligence Manager,216115.7 to 222603.31
Business Intelligence Manager,157727.27 to 164214.88
Admin & Data Analyst,99338.84 to 105826.45
Data Product Owner,47438.02 to 53925.62
BI Developer,242066.12 to 248553.72
Data Analytics Lead,118801.65 to 125289.26
Data Architect,306942.15 to 313429.75
Decision Scientist,235578.51 to 242066.12
Computer Vision Engineer,190165.29 to 196652.89
Business Intelligence Specialist,99338.84 to 105826.45
Business Intelligence Specialist,73388.43 to 79876.03
AI Scientist,209628.1 to 216115.7
Data Integration Engineer,216115.7 to 222603.31
Data Integration Engineer,118801.65 to 125289.26
AI Architect,313429.75 to 319917.36
Head of Business Intelligence,99338.84 to 105826.45
Head of Business Intelligence,112314.05 to 118801.65
Robotics Engineer,53925.62 to 60413.22
Business Intelligence Analyst,131776.86 to 138264.46
Data Operations Specialist,79876.03 to 86363.64
Head of Machine Learning,196652.89 to 203140.5
Machine Learning Infrastructure Engineer,235578.51 to 242066.12
Machine Learning Infrastructure Engineer,196652.89 to 203140.5
Data Team Lead,118801.65 to 125289.26
Data Team Lead,92851.24 to 99338.84
Business Intelligence,248553.72 to 255041.32
Data Visualization Engineer,229090.91 to 235578.51
Data Strategy Lead,112314.05 to 118801.65
Computer Vision Engineer,53925.62 to 60413.22
Data Quality Engineer,125289.26 to 131776.86
Research Scientist,34462.81 to 40950.41
Data Quality Analyst,151239.67 to 157727.27
ETL Engineer,131776.86 to 138264.46
ETL Engineer,53925.62 to 60413.22
Business Intelligence Manager,79876.03 to 86363.64
Research Analyst,469132.23 to 475619.83
AI Product Manager,216115.7 to 222603.31
AI Product Manager,92851.24 to 99338.84
Machine Learning Engineer,21487.6 to 27975.21
AI Research Engineer,27975.21 to 34462.81
Data Management Associate,112314.05 to 118801.65
Data Management Associate,73388.43 to 79876.03
AI Solution Architect,255041.32 to 261528.93
AI Solution Architect,190165.29 to 196652.89
Business Intelligence,235578.51 to 242066.12
Data Modeler,319917.36 to 326404.96
Data Product Manager,66900.83 to 73388.43
Business Intelligence,462644.63 to 469132.23
Business Intelligence,319917.36 to 326404.96
Machine Learning Infrastructure Engineer,255041.32 to 261528.93
Research Analyst,280991.74 to 287479.34
Business Intelligence,47438.02 to 53925.62
Data Quality Specialist,157727.27 to 164214.88
Data Quality Specialist,92851.24 to 99338.84
Business Intelligence Consultant,125289.26 to 131776.86
Business Intelligence Consultant,86363.64 to 92851.24
Data Management Manager,190165.29 to 196652.89
Data Management Manager,79876.03 to 86363.64
Robotics Software Engineer,248553.72 to 255041.32
Robotics Software Engineer,164214.88 to 170702.48
MLOps Engineer,235578.51 to 242066.12
Business Intelligence,261528.93 to 268016.53
Data Modeler,261528.93 to 268016.53
Data Quality Analyst,15000.0 to 21487.6
Data Management Consultant,86363.64 to 92851.24
Research Analyst,229090.91 to 235578.51
AI Product Manager,196652.89 to 203140.5
AI Product Manager,157727.27 to 164214.88
Data Analytics Consultant,92851.24 to 99338.84
Business Intelligence Specialist,229090.91 to 235578.51
AI Researcher,131776.86 to 138264.46
BI Developer,235578.51 to 242066.12
ETL Developer,138264.46 to 144752.07
ETL Developer,125289.26 to 131776.86
Research Analyst,34462.81 to 40950.41
ETL Engineer,170702.48 to 177190.08
ETL Engineer,73388.43 to 79876.03
Business Intelligence Engineer,248553.72 to 255041.32
Data Quality Engineer,53925.62 to 60413.22
Business Intelligence Lead,196652.89 to 203140.5
Data Product Owner,66900.83 to 73388.43
AI Developer,313429.75 to 319917.36
AI Developer,280991.74 to 287479.34
DataOps Engineer,157727.27 to 164214.88
Data Analytics Lead,105826.45 to 112314.05
Business Intelligence,216115.7 to 222603.31
Data Operations Manager,138264.46 to 144752.07
Business Intelligence Lead,92851.24 to 99338.84
Data Quality Engineer,235578.51 to 242066.12
Data Developer,209628.1 to 216115.7
Business Intelligence Lead,73388.43 to 79876.03
Business Intelligence Lead,60413.22 to 66900.83
AI Software Engineer,248553.72 to 255041.32
AI Software Engineer,112314.05 to 118801.65
Cloud Database Engineer,177190.08 to 183677.69
Data Analytics Specialist,229090.91 to 235578.51
Data Infrastructure Engineer,86363.64 to 92851.24
Data Operations Associate,131776.86 to 138264.46
Machine Learning Engineer,534008.26 to 540495.87
MLOps Engineer,196652.89 to 203140.5
Lead AI Engineer,86363.64 to 92851.24
AI Product Manager,235578.51 to 242066.12
Data Strategist,203140.5 to 209628.1
Data Strategist,164214.88 to 170702.48
AI Software Engineer,229090.91 to 235578.51
AI Software Engineer,144752.07 to 151239.67
Computer Vision Engineer,144752.07 to 151239.67
Data Analytics Manager,280991.74 to 287479.34
Robotics Engineer,183677.69 to 190165.29
BI Developer,151239.67 to 157727.27
Computer Vision Engineer,287479.34 to 293966.94
Robotics Software Engineer,255041.32 to 261528.93
Robotics Software Engineer,131776.86 to 138264.46
AI Software Engineer,138264.46 to 144752.07
AI Software Engineer,86363.64 to 92851.24
Data Analytics Manager,235578.51 to 242066.12
Business Intelligence,287479.34 to 293966.94
Data Management Specialist,164214.88 to 170702.48
AI Scientist,112314.05 to 118801.65
Data Scientist,423719.01 to 430206.61
Data Infrastructure Engineer,151239.67 to 157727.27
Data Integration Engineer,255041.32 to 261528.93
Research Engineer,34462.81 to 40950.41
Machine Learning Developer,462644.63 to 469132.23
Machine Learning Developer,319917.36 to 326404.96
Machine Learning Manager,345867.77 to 352355.37
Machine Learning Manager,229090.91 to 235578.51
AI Software Development Engineer,21487.6 to 27975.21
Master Data Specialist,79876.03 to 86363.64
Research Engineer,66900.83 to 73388.43
Machine Learning Modeler,203140.5 to 209628.1
Machine Learning Modeler,131776.86 to 138264.46
Data Analytics Lead,248553.72 to 255041.32
Business Intelligence Lead,183677.69 to 190165.29
AI Software Engineer,170702.48 to 177190.08
Admin & Data Analyst,92851.24 to 99338.84
Consultant Data Engineer,47438.02 to 53925.62
Business Intelligence Manager,138264.46 to 144752.07
Head of Data,306942.15 to 313429.75
Manager Data Management,34462.81 to 40950.41
Data Quality Manager,53925.62 to 60413.22
Business Intelligence,242066.12 to 248553.72
Business Intelligence Specialist,118801.65 to 125289.26
Data Operations Analyst,164214.88 to 170702.48
Director of Business Intelligence,196652.89 to 203140.5
Director of Business Intelligence,170702.48 to 177190.08
Data Architect,358842.98 to 365330.58
Data Specialist,144752.07 to 151239.67
Data Operations Manager,79876.03 to 86363.64
Machine Learning Scientist,268016.53 to 274504.13
Business Intelligence Engineer,27975.21 to 34462.81
Data Operations Specialist,131776.86 to 138264.46
Data Operations Associate,118801.65 to 125289.26
Data Operations Associate,99338.84 to 105826.45
Machine Learning Scientist,99338.84 to 105826.45
Lead Data Scientist,99338.84 to 105826.45
Data Quality Manager,157727.27 to 164214.88
Data Quality Manager,112314.05 to 118801.65
BI Analyst,21487.6 to 27975.21
Applied Research Scientist,60413.22 to 66900.83
Prompt Engineer,216115.7 to 222603.31
Prompt Engineer,177190.08 to 183677.69
Data Product Owner,319917.36 to 326404.96
Data Specialist,222603.31 to 229090.91
Data Modeler,183677.69 to 190165.29
Business Intelligence Engineer,203140.5 to 209628.1
Machine Learning Infrastructure Engineer,293966.94 to 300454.55
Machine Learning Infrastructure Engineer,177190.08 to 183677.69
CRM Data Analyst,34462.81 to 40950.41
Business Intelligence Manager,105826.45 to 112314.05
ETL Developer,157727.27 to 164214.88
Data Integration Specialist,235578.51 to 242066.12
Robotics Engineer,177190.08 to 183677.69
Cloud Database Engineer,105826.45 to 112314.05
AI Architect,443181.82 to 449669.42
BI Data Analyst,47438.02 to 53925.62
Applied Data Scientist,27975.21 to 34462.81
Data Quality Engineer,183677.69 to 190165.29
Data Quality Engineer,21487.6 to 27975.21
Computational Biologist,235578.51 to 242066.12
Computational Biologist,183677.69 to 190165.29
BI Data Analyst,60413.22 to 66900.83
AI Research Scientist,144752.07 to 151239.67
Big Data Engineer,21487.6 to 27975.21
Prompt Engineer,112314.05 to 118801.65
Data Analytics Associate,86363.64 to 92851.24
Cloud Database Engineer,164214.88 to 170702.48
Research Scientist,598884.3 to 605371.9
Prompt Engineer,598884.3 to 605371.9
Prompt Engineer,274504.13 to 280991.74
Research Scientist,495082.64 to 501570.25
Data Management Consultant,99338.84 to 105826.45
Robotics Software Engineer,235578.51 to 242066.12
Robotics Software Engineer,157727.27 to 164214.88
Analytics Engineer,339380.17 to 345867.77
Analytics Engineer,268016.53 to 274504.13
Robotics Software Engineer,196652.89 to 203140.5
AI Architect,793512.4 to 800000.0
Data DevOps Engineer,47438.02 to 53925.62
AI Software Engineer,235578.51 to 242066.12
AI Software Engineer,105826.45 to 112314.05
AI Research Scientist,86363.64 to 92851.24
BI Developer,21487.6 to 27975.21
Quantitative Research Analyst,47438.02 to 53925.62
Lead Machine Learning Engineer,73388.43 to 79876.03
Machine Learning Research Engineer,79876.03 to 86363.64
Data Analytics Lead,66900.83 to 73388.43
Data Product Manager,248553.72 to 255041.32
Machine Learning Researcher,209628.1 to 216115.7
Machine Learning Researcher,151239.67 to 157727.27
AI Research Engineer,196652.89 to 203140.5
Data Analytics Specialist,151239.67 to 157727.27
ETL Developer,164214.88 to 170702.48
Research Engineer,598884.3 to 605371.9
Big Data Engineer,15000.0 to 21487.6
Prompt Engineer,60413.22 to 66900.83
Data Operations Specialist,203140.5 to 209628.1
Data Operations Specialist,118801.65 to 125289.26
Data Analyst,767561.98 to 774049.59
AI Programmer,27975.21 to 34462.81
AI Engineer,384793.39 to 391280.99
ETL Engineer,144752.07 to 151239.67
Robotics Software Engineer,280991.74 to 287479.34
Robotics Software Engineer,183677.69 to 190165.29
Robotics Software Engineer,203140.5 to 209628.1
AI Engineer,60413.22 to 66900.83
Data Product Manager,92851.24 to 99338.84
Business Intelligence Lead,144752.07 to 151239.67
Data Operations Associate,66900.83 to 73388.43
Data Operations Associate,47438.02 to 53925.62
Business Intelligence Manager,261528.93 to 268016.53
Admin & Data Analyst,40950.41 to 47438.02
Applied Scientist,261528.93 to 268016.53
Computer Vision Engineer,177190.08 to 183677.69
Data Infrastructure Engineer,177190.08 to 183677.69
Head of Machine Learning,443181.82 to 449669.42
Head of Machine Learning,371818.18 to 378305.79
Head of Machine Learning,436694.21 to 443181.82
Head of Machine Learning,242066.12 to 248553.72
Research Scientist,482107.44 to 488595.04
Data Analyst Lead,118801.65 to 125289.26
Data Analytics Lead,339380.17 to 345867.77
