"AI Researcher","245621.47 - 250056.5"
"AI Researcher","174661.02 - 179096.05"
"Director of Machine Learning","245621.47 - 250056.5"
"Director of Machine Learning","196836.16 - 201271.19"
"Machine Learning Engineer","63785.31 - 68220.34"
"Data Engineer","383107.34 - 387542.37"
"Software Developer","263361.58 - 267796.61"
"Fullstack Engineer","196836.16 - 201271.19"
"Fullstack Engineer","156920.9 - 161355.93"
"Marketing Analytics Manager","125875.71 - 130310.73"
"Marketing Analytics Manager","72655.37 - 77090.4"
"Fullstack Engineer","227881.36 - 232316.38"
"Backend Engineer","196836.16 - 201271.19"
"Software Development Engineer","214576.27 - 219011.3"
"Systems Engineer","343192.09 - 347627.12"
"Software Development Engineer","77090.4 - 81525.42"
"Site Reliability Engineer","462937.85 - 467372.88"
"Research Engineer","369802.26 - 374237.29"
"Full Stack Engineer","369802.26 - 374237.29"
"Business Analyst","152485.88 - 156920.9"
"Applied AI ML Lead","321016.95 - 325451.98"
"Applied AI ML Lead","258926.55 - 263361.58"
"Data Analyst","289971.75 - 294406.78"
"BI Analyst","143615.82 - 148050.85"
"Data Management Lead","143615.82 - 148050.85"
"Data Management Lead","103700.56 - 108135.59"
"AI Specialist","121440.68 - 125875.71"
"MLOps Engineer","219011.3 - 223446.33"
"MLOps Engineer","94830.51 - 99265.54"
"Head of Data","130310.73 - 134745.76"
"Business Intelligence Manager","161355.93 - 165790.96"
"Business Intelligence Manager","117005.65 - 121440.68"
"Business Intelligence Analyst","196836.16 - 201271.19"
"Data Product Manager","223446.33 - 227881.36"
"Security Engineer","250056.5 - 254491.53"
"Security Engineer","165790.96 - 170225.99"
"Head of Data","258926.55 - 263361.58"
"Security Engineer","179096.05 - 183531.07"
"Data Strategy Manager","187966.1 - 192401.13"
"Data Strategy Manager","99265.54 - 103700.56"
"Data Governance Specialist","148050.85 - 152485.88"
"Data Product Owner","139180.79 - 143615.82"
"Data Governance Specialist","170225.99 - 174661.02"
"Data Governance Specialist","121440.68 - 125875.71"
"Data Analytics Specialist","121440.68 - 125875.71"
"Data Analytics Specialist","72655.37 - 77090.4"
"Data Product Owner","210141.24 - 214576.27"
"Data Product Owner","125875.71 - 130310.73"
"Data Governance Analyst","121440.68 - 125875.71"
"Data Governance Analyst","99265.54 - 103700.56"
"Data Operations Analyst","99265.54 - 103700.56"
"Data Operations Analyst","81525.42 - 85960.45"
"Business Intelligence","161355.93 - 165790.96"
"Machine Learning Manager","210141.24 - 214576.27"
"BI Developer","59350.28 - 63785.31"
"Business Intelligence","232316.38 - 236751.41"
"Product Analyst","201271.19 - 205706.21"
"Product Analyst","187966.1 - 192401.13"
"ML Infrastructure Engineer","219011.3 - 223446.33"
"ML Infrastructure Engineer","152485.88 - 156920.9"
"MLOps Engineer","170225.99 - 174661.02"
"MLOps Engineer","72655.37 - 77090.4"
"Business Analyst","81525.42 - 85960.45"
"Research Scientist","303276.84 - 307711.86"
"Data Analyst","400847.46 - 405282.49"
"Data Reporting Analyst","139180.79 - 143615.82"
"Data Governance Analyst","152485.88 - 156920.9"
"Business Analyst","196836.16 - 201271.19"
"Data Analytics Consultant","161355.93 - 165790.96"
"AI Engineer","267796.61 - 272231.64"
"Full Stack Developer","196836.16 - 201271.19"
"Full Stack Developer","148050.85 - 152485.88"
"Machine Learning Manager","294406.78 - 298841.81"
"Machine Learning Manager","148050.85 - 152485.88"
"Director of Machine Learning","325451.98 - 329887.01"
"Director of Machine Learning","201271.19 - 205706.21"
"Business Analyst","187966.1 - 192401.13"
"BI Engineer","165790.96 - 170225.99"
"AI Developer","298841.81 - 303276.84"
"AI Developer","245621.47 - 250056.5"
"AI Developer","232316.38 - 236751.41"
"Research Associate","77090.4 - 81525.42"
"Analytics Engineer","498418.08 - 502853.11"
"Platform Engineer","85960.45 - 90395.48"
"Business Intelligence Developer","130310.73 - 134745.76"
"Research Scientist","556073.45 - 560508.47"
"Research Scientist","529463.28 - 533898.31"
"Applied Scientist","343192.09 - 347627.12"
"Software Development Engineer","108135.59 - 112570.62"
"Data Product Analyst","165790.96 - 170225.99"
"Data Product Analyst","103700.56 - 108135.59"
"Business Intelligence","187966.1 - 192401.13"
"Data Governance Engineer","232316.38 - 236751.41"
"Data Governance Engineer","134745.76 - 139180.79"
"Data Integration Developer","170225.99 - 174661.02"
"Data Integration Developer","103700.56 - 108135.59"
"Business Intelligence Analyst","94830.51 - 99265.54"
"Product Analyst","263361.58 - 267796.61"
"AI Architect","130310.73 - 134745.76"
"Data Product Manager","236751.41 - 241186.44"
"Software Developer","241186.44 - 245621.47"
"Data Analytics Specialist","103700.56 - 108135.59"
"Research Engineer","414152.54 - 418587.57"
"Full Stack Developer","281101.69 - 285536.72"
"Security Engineer","223446.33 - 227881.36"
"Quantitative Researcher","99265.54 - 103700.56"
"Data Engineer","498418.08 - 502853.11"
"Platform Engineer","161355.93 - 165790.96"
"Engineering Manager","383107.34 - 387542.37"
"Data Strategy Lead","183531.07 - 187966.1"
"Data Strategy Lead","108135.59 - 112570.62"
"Machine Learning Researcher","250056.5 - 254491.53"
"Artificial Intelligence Engineer","210141.24 - 214576.27"
"Artificial Intelligence Engineer","121440.68 - 125875.71"
"Data Quality Manager","72655.37 - 77090.4"
"Data Quality Manager","41610.17 - 46045.2"
"Robotics Engineer","418587.57 - 423022.6"
"Robotics Engineer","219011.3 - 223446.33"
"Elasticsearch Administrator","134745.76 - 139180.79"
"Elasticsearch Administrator","59350.28 - 63785.31"
"Data Integration Developer","196836.16 - 201271.19"
"Data Integration Developer","117005.65 - 121440.68"
"Data Visualization Developer","117005.65 - 121440.68"
"Data Visualization Developer","59350.28 - 63785.31"
"Business Intelligence Engineer","192401.13 - 196836.16"
"Decision Scientist","183531.07 - 187966.1"
"Business Intelligence Developer","90395.48 - 94830.51"
"Data Analytics Manager","187966.1 - 192401.13"
"Computer Vision Engineer","258926.55 - 263361.58"
"Computer Vision Engineer","196836.16 - 201271.19"
"Machine Learning Infrastructure Engineer","161355.93 - 165790.96"
"Machine Learning Infrastructure Engineer","125875.71 - 130310.73"
"AI Scientist","148050.85 - 152485.88"
"Machine Learning Platform Engineer","285536.72 - 289971.75"
"Machine Learning Platform Engineer","187966.1 - 192401.13"
"AI Developer","121440.68 - 125875.71"
"Applied Scientist","303276.84 - 307711.86"
"Security Engineer","205706.21 - 210141.24"
"Security Engineer","94830.51 - 99265.54"
"Data Quality Specialist","134745.76 - 139180.79"
"People Data Analyst","41610.17 - 46045.2"
"Data Quality Specialist","130310.73 - 134745.76"
"Data Quality Specialist","85960.45 - 90395.48"
"AI Researcher","196836.16 - 201271.19"
"AI Researcher","37175.14 - 41610.17"
"Data Integration Engineer","125875.71 - 130310.73"
"Data Integration Engineer","108135.59 - 112570.62"
"Machine Learning Infrastructure Engineer","219011.3 - 223446.33"
"Machine Learning Infrastructure Engineer","170225.99 - 174661.02"
"Computer Vision Engineer","90395.48 - 94830.51"
"Computer Vision Engineer","63785.31 - 68220.34"
"Prompt Engineer","498418.08 - 502853.11"
"Prompt Engineer","99265.54 - 103700.56"
"Data Operations Analyst","59350.28 - 63785.31"
"Data Operations Engineer","245621.47 - 250056.5"
"Data Operations Engineer","139180.79 - 143615.82"
"Machine Learning Architect","391977.4 - 396412.43"
"Machine Learning Architect","196836.16 - 201271.19"
"Product Manager","396412.43 - 400847.46"
"Applied Scientist","276666.67 - 281101.69"
"Business Intelligence","258926.55 - 263361.58"
"Data Integrity Analyst","165790.96 - 170225.99"
"Research Engineer","334322.03 - 338757.06"
"AI Product Manager","258926.55 - 263361.58"
"AI Product Manager","112570.62 - 117005.65"
"Head of Data","294406.78 - 298841.81"
"Fullstack Engineer","165790.96 - 170225.99"
"Fullstack Engineer","103700.56 - 108135.59"
"Data Visualization Specialist","139180.79 - 143615.82"
"Data Visualization Specialist","125875.71 - 130310.73"
"Computational Biologist","205706.21 - 210141.24"
"Data Scientist","458502.82 - 462937.85"
"Software Development Engineer","352062.15 - 356497.18"
"DevOps Engineer","201271.19 - 205706.21"
"Software Developer","32740.11 - 37175.14"
"AI Engineer","498418.08 - 502853.11"
"Data Governance Lead","196836.16 - 201271.19"
"Data Governance Lead","156920.9 - 161355.93"
"Data Scientist","498418.08 - 502853.11"
"Frontend Engineer","276666.67 - 281101.69"
"Frontend Engineer","125875.71 - 130310.73"
"Computer Vision Engineer","232316.38 - 236751.41"
"Data Infrastructure Engineer","187966.1 - 192401.13"
"Cloud Database Administrator","165790.96 - 170225.99"
"Cloud Database Administrator","139180.79 - 143615.82"
"Machine Learning Architect","148050.85 - 152485.88"
"Machine Learning Scientist","148050.85 - 152485.88"
"Machine Learning Scientist","281101.69 - 285536.72"
"NLP Engineer","196836.16 - 201271.19"
"NLP Engineer","148050.85 - 152485.88"
"Data Integration Engineer","179096.05 - 183531.07"
"AI Researcher","227881.36 - 232316.38"
"AI Researcher","347627.12 - 352062.15"
"AI Researcher","214576.27 - 219011.3"
"AI Researcher","148050.85 - 152485.88"
"Business Intelligence Developer","156920.9 - 161355.93"
"Head of Data","400847.46 - 405282.49"
"Data Operations Specialist","179096.05 - 183531.07"
"Data Operations Specialist","148050.85 - 152485.88"
"Data Strategist","183531.07 - 187966.1"
"Data Strategist","134745.76 - 139180.79"
"Data Strategist","99265.54 - 103700.56"
"Data Strategist","139180.79 - 143615.82"
"Data Strategist","108135.59 - 112570.62"
"Computational Biologist","103700.56 - 108135.59"
"Data Engineer","391977.4 - 396412.43"
"Prompt Engineer","205706.21 - 210141.24"
"Product Manager","498418.08 - 502853.11"
"Fullstack Engineer","245621.47 - 250056.5"
"Fullstack Engineer","117005.65 - 121440.68"
"Quantitative Researcher","298841.81 - 303276.84"
"Software Development Engineer","227881.36 - 232316.38"
"Site Reliability Engineer","369802.26 - 374237.29"
"Engineering Manager","232316.38 - 236751.41"
"Solutions Engineer","192401.13 - 196836.16"
"Full Stack Engineer","108135.59 - 112570.62"
"Backend Engineer","223446.33 - 227881.36"
"Backend Engineer","276666.67 - 281101.69"
"Lead Engineer","352062.15 - 356497.18"
"Lead Engineer","94830.51 - 99265.54"
"Machine Learning Engineer","498418.08 - 502853.11"
"Engineering Manager","112570.62 - 117005.65"
"AI Research Scientist","130310.73 - 134745.76"
"ML Infrastructure Engineer","263361.58 - 267796.61"
"ML Infrastructure Engineer","139180.79 - 143615.82"
"Applied Scientist","352062.15 - 356497.18"
"Business Intelligence Developer","174661.02 - 179096.05"
"Engineering Manager","525028.25 - 529463.28"
"Engineering Manager","241186.44 - 245621.47"
"Software Development Engineer","201271.19 - 205706.21"
"Business Intelligence Engineer","50480.23 - 54915.25"
"ETL Developer","108135.59 - 112570.62"
"Data Strategist","148050.85 - 152485.88"
"Prompt Engineer","134745.76 - 139180.79"
"Data Product Owner","152485.88 - 156920.9"
"Data Product Owner","94830.51 - 99265.54"
"Analytics Engineer","312146.89 - 316581.92"
"Applied Scientist","112570.62 - 117005.65"
"Applied Scientist","356497.18 - 360932.2"
"Frontend Engineer","254491.53 - 258926.55"
"Frontend Engineer","130310.73 - 134745.76"
"Backend Engineer","272231.64 - 276666.67"
"Software Engineer","689124.29 - 693559.32"
"Site Reliability Engineer","192401.13 - 196836.16"
"Software Development Engineer","387542.37 - 391977.4"
"Software Development Engineer","409717.51 - 414152.54"
"Machine Learning Scientist","352062.15 - 356497.18"
"Machine Learning Scientist","192401.13 - 196836.16"
"Machine Learning Scientist","236751.41 - 241186.44"
"Engineering Manager","338757.06 - 343192.09"
"Machine Learning Engineer","525028.25 - 529463.28"
"Head of Data","374237.29 - 378672.32"
"Data Scientist","352062.15 - 356497.18"
"DevOps Engineer","263361.58 - 267796.61"
"Site Reliability Engineer","258926.55 - 263361.58"
"Site Reliability Engineer","103700.56 - 108135.59"
"Business Analyst","312146.89 - 316581.92"
"Site Reliability Engineer","321016.95 - 325451.98"
"MLOps Engineer","263361.58 - 267796.61"
"Software Engineer","502853.11 - 507288.14"
"Frontend Engineer","205706.21 - 210141.24"
"Frontend Engineer","134745.76 - 139180.79"
"Insight Analyst","50480.23 - 54915.25"
"Decision Scientist","99265.54 - 103700.56"
"AI Solution Architect","281101.69 - 285536.72"
"AI Solution Architect","143615.82 - 148050.85"
"Technical Lead","281101.69 - 285536.72"
"Python Developer","148050.85 - 152485.88"
"Python Developer","90395.48 - 94830.51"
"Machine Learning Quality Engineer","232316.38 - 236751.41"
"Machine Learning Quality Engineer","134745.76 - 139180.79"
"Machine Learning Quality Engineer","165790.96 - 170225.99"
"Machine Learning Quality Engineer","108135.59 - 112570.62"
"Data Product Manager","219011.3 - 223446.33"
"MLOps Engineer","281101.69 - 285536.72"
"Technical Lead","294406.78 - 298841.81"
"Technical Lead","205706.21 - 210141.24"
"Platform Engineer","37175.14 - 41610.17"
"BI Analyst","130310.73 - 134745.76"
"Data Management Lead","99265.54 - 103700.56"
"Data Management Lead","68220.34 - 72655.37"
"Robotics Engineer","94830.51 - 99265.54"
"Robotics Engineer","59350.28 - 63785.31"
"Business Intelligence","59350.28 - 63785.31"
"Data Management Specialist","130310.73 - 134745.76"
"Technical Lead","258926.55 - 263361.58"
"Data Analyst","436327.68 - 440762.71"
"Software Development Engineer","15000.0 - 19435.03"
"BI Analyst","196836.16 - 201271.19"
"Software Development Engineer","281101.69 - 285536.72"
"AI Scientist","156920.9 - 161355.93"
"Data Quality Analyst","205706.21 - 210141.24"
"AI Developer","90395.48 - 94830.51"
"Machine Learning Scientist","715734.46 - 720169.49"
"Data Operations Analyst","41610.17 - 46045.2"
"Site Reliability Engineer","94830.51 - 99265.54"
"AI Architect","294406.78 - 298841.81"
"Data Analytics Lead","174661.02 - 179096.05"
"SAS Developer","205706.21 - 210141.24"
"SAS Developer","85960.45 - 90395.48"
"Business Intelligence Developer","161355.93 - 165790.96"
"ETL Developer","214576.27 - 219011.3"
"Solutions Engineer","183531.07 - 187966.1"
"Decision Scientist","117005.65 - 121440.68"
"Data Visualization Engineer","72655.37 - 77090.4"
"Data Strategist","245621.47 - 250056.5"
"AI Architect","174661.02 - 179096.05"
"Statistical Programmer","219011.3 - 223446.33"
"Statistical Programmer","143615.82 - 148050.85"
"Data Analytics Specialist","139180.79 - 143615.82"
"Data Analytics Manager","68220.34 - 72655.37"
"Data Analytics Manager","54915.25 - 59350.28"
"Data Strategist","174661.02 - 179096.05"
"Data Strategist","121440.68 - 125875.71"
"Data Quality Manager","63785.31 - 68220.34"
"Head of Data","485112.99 - 489548.02"
"Machine Learning Scientist","258926.55 - 263361.58"
"Data Team Lead","103700.56 - 108135.59"
"Robotics Engineer","117005.65 - 121440.68"
"Data Governance Analyst","170225.99 - 174661.02"
"Research Scientist","347627.12 - 352062.15"
"Business Intelligence Developer","272231.64 - 276666.67"
"Data Management Lead","59350.28 - 63785.31"
"Data Management Lead","50480.23 - 54915.25"
"Backend Engineer","307711.86 - 312146.89"
"AI Specialist","298841.81 - 303276.84"
"Data Engineer","715734.46 - 720169.49"
"AI Scientist","214576.27 - 219011.3"
"Machine Learning Scientist","298841.81 - 303276.84"
"AI Researcher","77090.4 - 81525.42"
"Frontend Engineer","165790.96 - 170225.99"
"Data Analytics Lead","214576.27 - 219011.3"
"Data Analytics Lead","134745.76 - 139180.79"
"Data Analytics Manager","152485.88 - 156920.9"
"Data Governance Manager","121440.68 - 125875.71"
"Site Reliability Engineer","148050.85 - 152485.88"
"Solutions Architect","103700.56 - 108135.59"
"Robotics Engineer","254491.53 - 258926.55"
"Robotics Engineer","134745.76 - 139180.79"
"Machine Learning Scientist","112570.62 - 117005.65"
"Data Governance Lead","179096.05 - 183531.07"
"Data Product Manager","152485.88 - 156920.9"
"Data Analytics Manager","241186.44 - 245621.47"
"Software Development Engineer","63785.31 - 68220.34"
"Data Analytics Team Lead","179096.05 - 183531.07"
"Data Analytics Team Lead","156920.9 - 161355.93"
"Site Reliability Engineer","232316.38 - 236751.41"
"Backend Engineer","338757.06 - 343192.09"
"Data Architect","352062.15 - 356497.18"
"Data Quality Manager","143615.82 - 148050.85"
"Data Quality Manager","117005.65 - 121440.68"
"Research Analyst","347627.12 - 352062.15"
"Machine Learning Platform Engineer","294406.78 - 298841.81"
"Site Reliability Engineer","214576.27 - 219011.3"
"Data Analytics Manager","201271.19 - 205706.21"
"Data Analytics Manager","112570.62 - 117005.65"
"Data Scientist","746779.66 - 751214.69"
"Data Governance Specialist","174661.02 - 179096.05"
"Statistical Programmer","258926.55 - 263361.58"
"Statistical Programmer","161355.93 - 165790.96"
"Head of AI","298841.81 - 303276.84"
"Head of AI","205706.21 - 210141.24"
"Data Management Manager","72655.37 - 77090.4"
"AI Engineer","63785.31 - 68220.34"
"Analytics Engineer","267796.61 - 272231.64"
"Data Management Specialist","139180.79 - 143615.82"
"Head of AI","289971.75 - 294406.78"
"Head of AI","227881.36 - 232316.38"
"Insight Analyst","41610.17 - 46045.2"
"Artificial Intelligence Engineer","50480.23 - 54915.25"
"Machine Learning Manager","321016.95 - 325451.98"
"Machine Learning Manager","156920.9 - 161355.93"
"Machine Learning Manager","276666.67 - 281101.69"
"Machine Learning Manager","134745.76 - 139180.79"
"AI Architect","418587.57 - 423022.6"
"MLOps Engineer","250056.5 - 254491.53"
"MLOps Engineer","134745.76 - 139180.79"
"ML Infrastructure Engineer","281101.69 - 285536.72"
"Business Intelligence Analyst","192401.13 - 196836.16"
"Business Intelligence Analyst","152485.88 - 156920.9"
"Research Scientist","360932.2 - 365367.23"
"Backend Engineer","112570.62 - 117005.65"
"Cloud Database Administrator","134745.76 - 139180.79"
"BI Analyst","161355.93 - 165790.96"
"MLOps Engineer","312146.89 - 316581.92"
"Business Intelligence Developer","37175.14 - 41610.17"
"Business Intelligence Developer","32740.11 - 37175.14"
"Research Analyst","179096.05 - 183531.07"
"Research Analyst","170225.99 - 174661.02"
"Data Governance Engineer","360932.2 - 365367.23"
"Data Governance Engineer","196836.16 - 201271.19"
"Data Quality Manager","183531.07 - 187966.1"
"Data Quality Manager","108135.59 - 112570.62"
"BI Developer","134745.76 - 139180.79"
"Data Visualization Specialist","165790.96 - 170225.99"
"Data Visualization Specialist","130310.73 - 134745.76"
"Decision Scientist","72655.37 - 77090.4"
"Machine Learning Platform Engineer","219011.3 - 223446.33"
"Machine Learning Platform Engineer","148050.85 - 152485.88"
"Bear Robotics","214576.27 - 219011.3"
"Bear Robotics","117005.65 - 121440.68"
"Data Operations Engineer","81525.42 - 85960.45"
"AI Architect","94830.51 - 99265.54"
"Data Operations Specialist","50480.23 - 54915.25"
"Data Product Manager","232316.38 - 236751.41"
"Robotics Engineer","165790.96 - 170225.99"
"Robotics Engineer","161355.93 - 165790.96"
"Data Team Lead","156920.9 - 161355.93"
"Data Product Manager","179096.05 - 183531.07"
"Data Analytics Lead","161355.93 - 165790.96"
"Research Analyst","219011.3 - 223446.33"
"Data Operations Engineer","143615.82 - 148050.85"
"AI Scientist","94830.51 - 99265.54"
"Machine Learning Platform Engineer","281101.69 - 285536.72"
"Machine Learning Platform Engineer","232316.38 - 236751.41"
"Data Product Owner","130310.73 - 134745.76"
"Data Visualization Analyst","161355.93 - 165790.96"
"Data Visualization Analyst","94830.51 - 99265.54"
"Data Governance Lead","68220.34 - 72655.37"
"Data Visualization Analyst","165790.96 - 170225.99"
"Machine Learning Modeler","241186.44 - 245621.47"
"Machine Learning Modeler","134745.76 - 139180.79"
"Machine Learning Quality Engineer","187966.1 - 192401.13"
"Computer Vision Engineer","219011.3 - 223446.33"
"Computer Vision Engineer","334322.03 - 338757.06"
"Data Analytics Manager","205706.21 - 210141.24"
"Data Analytics Manager","130310.73 - 134745.76"
"BI Developer","139180.79 - 143615.82"
"Data Governance Specialist","81525.42 - 85960.45"
"Data Governance Specialist","68220.34 - 72655.37"
"Data Governance Lead","161355.93 - 165790.96"
"Data Governance Lead","94830.51 - 99265.54"
"Data Governance Specialist","99265.54 - 103700.56"
"Data Governance Analyst","108135.59 - 112570.62"
"Data Governance Specialist","196836.16 - 201271.19"
"Data Governance Specialist","125875.71 - 130310.73"
"Data Governance Analyst","183531.07 - 187966.1"
"Data Integration Coordinator","72655.37 - 77090.4"
"Data Integration Coordinator","59350.28 - 63785.31"
"Data Integration Analyst","134745.76 - 139180.79"
"Data Integration Analyst","59350.28 - 63785.31"
"Head of Data","272231.64 - 276666.67"
"AI Programmer","276666.67 - 281101.69"
"AI Programmer","187966.1 - 192401.13"
"BI Developer","72655.37 - 77090.4"
"AI Engineer","281101.69 - 285536.72"
"Computer Vision Engineer","254491.53 - 258926.55"
"Computer Vision Engineer","134745.76 - 139180.79"
"AI Solution Architect","130310.73 - 134745.76"
"Data Manager","236751.41 - 241186.44"
"Analytics Engineer","307711.86 - 312146.89"
"BI Analyst","103700.56 - 108135.59"
"Data Operations Manager","232316.38 - 236751.41"
"Data Operations Manager","148050.85 - 152485.88"
"Research Engineer","28305.08 - 32740.11"
"MLOps Engineer","81525.42 - 85960.45"
"Data Visualization Specialist","99265.54 - 103700.56"
"Data Developer","232316.38 - 236751.41"
"Machine Learning Researcher","219011.3 - 223446.33"
"Machine Learning Researcher","112570.62 - 117005.65"
"Cloud Database Engineer","227881.36 - 232316.38"
"Computer Vision Engineer","170225.99 - 174661.02"
"Computer Vision Engineer","72655.37 - 77090.4"
"Data Integration Engineer","130310.73 - 134745.76"
"Software Engineer","697994.35 - 702429.38"
"Machine Learning Researcher","298841.81 - 303276.84"
"Machine Learning Researcher","170225.99 - 174661.02"
"Business Intelligence Developer","205706.21 - 210141.24"
"ETL Developer","152485.88 - 156920.9"
"ETL Developer","134745.76 - 139180.79"
"Data Infrastructure Engineer","223446.33 - 227881.36"
"Research Engineer","90395.48 - 94830.51"
"BI Analyst","152485.88 - 156920.9"
"Machine Learning Researcher","227881.36 - 232316.38"
"Business Intelligence","267796.61 - 272231.64"
"Machine Learning Specialist","156920.9 - 161355.93"
"Business Intelligence Analyst","41610.17 - 46045.2"
"Data Management Specialist","161355.93 - 165790.96"
"NLP Engineer","165790.96 - 170225.99"
"NLP Engineer","90395.48 - 94830.51"
"Data Lead","214576.27 - 219011.3"
"Data Lead","143615.82 - 148050.85"
"Business Intelligence","183531.07 - 187966.1"
"Data Analytics Lead","219011.3 - 223446.33"
"Data Analytics Lead","94830.51 - 99265.54"
"Business Intelligence Manager","219011.3 - 223446.33"
"Business Intelligence Manager","156920.9 - 161355.93"
"Admin & Data Analyst","99265.54 - 103700.56"
"Data Product Owner","50480.23 - 54915.25"
"Decision Scientist","94830.51 - 99265.54"
"Data Management Specialist","117005.65 - 121440.68"
"BI Developer","245621.47 - 250056.5"
"Decision Scientist","236751.41 - 241186.44"
"Computer Vision Engineer","192401.13 - 196836.16"
"AI Architect","245621.47 - 250056.5"
"AI Architect","108135.59 - 112570.62"
"Business Intelligence","81525.42 - 85960.45"
"Business Intelligence Specialist","99265.54 - 103700.56"
"Business Intelligence Specialist","77090.4 - 81525.42"
"AI Scientist","179096.05 - 183531.07"
"Computer Vision Engineer","236751.41 - 241186.44"
"Research Engineer","81525.42 - 85960.45"
"Data Integration Engineer","219011.3 - 223446.33"
"Data Integration Engineer","121440.68 - 125875.71"
"AI Architect","312146.89 - 316581.92"
"AI Architect","223446.33 - 227881.36"
"Head of Business Intelligence","103700.56 - 108135.59"
"Head of Business Intelligence","112570.62 - 117005.65"
"Decision Scientist","108135.59 - 112570.62"
"Robotics Engineer","121440.68 - 125875.71"
"Robotics Engineer","50480.23 - 54915.25"
"Data Operations Specialist","77090.4 - 81525.42"
"Business Intelligence","143615.82 - 148050.85"
"Head of Machine Learning","298841.81 - 303276.84"
"Head of Machine Learning","196836.16 - 201271.19"
"Machine Learning Infrastructure Engineer","236751.41 - 241186.44"
"Machine Learning Infrastructure Engineer","196836.16 - 201271.19"
"Data Team Lead","121440.68 - 125875.71"
"Data Team Lead","94830.51 - 99265.54"
"Business Intelligence Engineer","219011.3 - 223446.33"
"Business Intelligence Analyst","179096.05 - 183531.07"
"Business Intelligence","254491.53 - 258926.55"
"Data Visualization Engineer","232316.38 - 236751.41"
"Data Visualization Engineer","143615.82 - 148050.85"
"Data Strategy Lead","112570.62 - 117005.65"
"Data Quality Engineer","125875.71 - 130310.73"
"Data Quality Engineer","85960.45 - 90395.48"
"Research Scientist","37175.14 - 41610.17"
"Data Quality Analyst","196836.16 - 201271.19"
"Data Quality Analyst","148050.85 - 152485.88"
"ETL Engineer","134745.76 - 139180.79"
"ETL Engineer","59350.28 - 63785.31"
"Data Analytics Manager","121440.68 - 125875.71"
"Business Intelligence Analyst","46045.2 - 50480.23"
"Business Intelligence Manager","108135.59 - 112570.62"
"Business Intelligence Manager","81525.42 - 85960.45"
"Research Analyst","467372.88 - 471807.91"
"Data Management Lead","81525.42 - 85960.45"
"Data Management Lead","72655.37 - 77090.4"
"AI Product Manager","219011.3 - 223446.33"
"AI Product Manager","94830.51 - 99265.54"
"Head of Data","232316.38 - 236751.41"
"Machine Learning Engineer","405282.49 - 409717.51"
"Machine Learning Engineer","19435.03 - 23870.06"
"AI Research Engineer","28305.08 - 32740.11"
"Data Management Associate","112570.62 - 117005.65"
"Data Management Associate","72655.37 - 77090.4"
"AI Specialist","103700.56 - 108135.59"
"Machine Learning Scientist","254491.53 - 258926.55"
"AI Solution Architect","258926.55 - 263361.58"
"AI Solution Architect","192401.13 - 196836.16"
"Data Quality Analyst","161355.93 - 165790.96"
"Business Intelligence","236751.41 - 241186.44"
"Data Modeler","321016.95 - 325451.98"
"Data Modeler","148050.85 - 152485.88"
"BI Developer","156920.9 - 161355.93"
"Data Product Manager","68220.34 - 72655.37"
"Research Engineer","360932.2 - 365367.23"
"Business Intelligence","462937.85 - 467372.88"
"Business Intelligence","321016.95 - 325451.98"
"Machine Learning Infrastructure Engineer","254491.53 - 258926.55"
"Research Analyst","281101.69 - 285536.72"
"Business Intelligence","46045.2 - 50480.23"
"Data Quality Specialist","161355.93 - 165790.96"
"Data Quality Specialist","94830.51 - 99265.54"
"Business Intelligence Consultant","130310.73 - 134745.76"
"Business Intelligence Consultant","85960.45 - 90395.48"
"Business Intelligence","205706.21 - 210141.24"
"Data Management Manager","192401.13 - 196836.16"
"Data Management Manager","81525.42 - 85960.45"
"Robotics Software Engineer","250056.5 - 254491.53"
"Robotics Software Engineer","165790.96 - 170225.99"
"MLOps Engineer","236751.41 - 241186.44"
"Business Intelligence","263361.58 - 267796.61"
"Data Modeler","263361.58 - 267796.61"
"Data Quality Analyst","19435.03 - 23870.06"
"BI Analyst","187966.1 - 192401.13"
"Data Management Consultant","90395.48 - 94830.51"
"Business Intelligence","72655.37 - 77090.4"
"Research Analyst","232316.38 - 236751.41"
"AI Product Manager","196836.16 - 201271.19"
"AI Product Manager","156920.9 - 161355.93"
"Research Engineer","321016.95 - 325451.98"
"Data Analytics Consultant","63785.31 - 68220.34"
"Data Operations Associate","77090.4 - 81525.42"
"AI Data Scientist","59350.28 - 63785.31"
"Data Analytics Consultant","94830.51 - 99265.54"
"Decision Scientist","130310.73 - 134745.76"
"Data Scientist","365367.23 - 369802.26"
"Business Intelligence Specialist","232316.38 - 236751.41"
"Data Analytics Manager","90395.48 - 94830.51"
"AI Researcher","130310.73 - 134745.76"
"BI Developer","241186.44 - 245621.47"
"ETL Developer","139180.79 - 143615.82"
"ETL Developer","125875.71 - 130310.73"
"Business Intelligence Analyst","130310.73 - 134745.76"
"Research Analyst","37175.14 - 41610.17"
"ETL Engineer","170225.99 - 174661.02"
"ETL Engineer","72655.37 - 77090.4"
"Data Visualization Engineer","170225.99 - 174661.02"
"Business Intelligence Engineer","152485.88 - 156920.9"
"Business Intelligence Engineer","250056.5 - 254491.53"
"Data Quality Engineer","59350.28 - 63785.31"
"Data Product Manager","121440.68 - 125875.71"
"Business Intelligence Lead","201271.19 - 205706.21"
